Foundation_rank,HeatingQC_rank,ExterQual_rank,CentralAir_rank,PavedDrive_rank,HouseStyle_rank,Exterior2nd_rank,Neighborhood_rank,KitchenAbvGr,EnclosedPorch,ExterCond_rank,Exterior1st_rank,MSZoning_rank,KitchenQual_rank,BldgType_rank,Functional_rank,Heating_rank,MSSubClass,OverallCond,Condition1_rank,Street_rank,YrSold,LowQualFinSF,MiscVal,BsmtHalfBath,Utilities_rank,BsmtFinSF2,Condition2_rank,RoofMatl_rank,3SsnPorch,MoSold,LandSlope_rank,SaleType_rank,LandContour_rank,PoolArea,LotConfig_rank,ScreenPorch,SaleCondition_rank,RoofStyle_rank,BedroomAbvGr,BsmtUnfSF,BsmtFullBath,LotArea,LotShape_rank,HalfBath,OpenPorchSF,2ndFlrSF,WoodDeckSF,BsmtFinSF1,Fireplaces,YearRemodAdd,YearBuilt,TotRmsAbvGrd,FullBath,1stFlrSF,TotalBsmtSF,GarageArea,GarageCars,GrLivArea,OverallQual
1,1,1,1,1,2,7,6,1,0,1,7,4,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,1,3,364,1,8640,1,0,112,0,135,936,0,2009,2009,6,2,1314,1300,552,2,1314,8
5,2,2,2,2,3,10,9,1,0,1,9,2,2,1,1,1,50,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,2,0,0,6240,1,0,0,240,0,0,0,1950,1947,3,1,672,0,0,0,912,4
2,3,2,1,2,1,7,23,1,0,1,7,2,2,5,1,1,160,5,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,2,1,3,672,0,1680,1,1,0,546,201,0,0,1971,1971,7,1,672,672,0,0,1218,6
2,3,2,1,1,2,6,12,1,0,1,3,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,600,1,1,0,11,1,1,1,0,1,0,2,1,2,0,0,7800,2,0,0,0,0,312,0,1964,1964,5,1,912,912,288,1,912,5
2,1,2,1,1,2,4,10,1,0,1,4,1,2,1,1,1,20,5,2,1,2008,0,0,0,1,492,1,1,0,8,1,1,1,0,1,0,1,2,3,210,0,8250,1,0,63,0,0,250,1,1968,1968,5,1,1211,952,322,1,1211,5
2,1,2,1,1,3,6,12,1,0,1,3,1,2,1,1,1,50,6,4,1,2007,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,3,844,0,10496,1,0,0,678,0,196,1,1950,1949,7,2,1168,1040,315,1,1846,6
2,3,2,2,1,2,6,12,1,0,1,3,1,2,1,5,1,20,3,1,1,2006,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,2,4,1380,0,10680,1,0,30,0,0,756,0,1951,1951,7,2,2136,2136,528,2,2136,5
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,7,1,2008,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,3,64,1,15384,2,1,75,702,100,724,1,2005,2004,8,2,788,788,388,2,1490,7
2,1,2,1,1,6,1,12,1,0,2,1,1,2,1,1,1,80,8,1,1,2007,0,0,1,1,0,1,1,0,6,1,1,1,0,1,0,1,2,3,81,0,10482,1,0,0,0,224,507,0,1958,1958,6,1,1138,588,264,1,1138,6
1,1,1,1,1,1,1,6,1,0,1,1,1,1,1,1,1,60,5,2,1,2008,0,0,0,1,0,1,1,0,1,1,1,1,0,4,0,1,1,4,894,0,14598,2,1,18,1039,100,0,1,2007,2007,9,2,894,894,668,3,1933,6
2,1,2,1,1,2,1,12,1,0,1,1,1,1,1,1,1,20,8,1,1,2008,0,0,0,1,0,1,1,0,12,1,1,1,0,3,0,1,1,2,317,1,8872,1,0,240,0,0,595,0,2008,1965,5,1,912,912,576,2,912,5
1,1,3,1,1,2,2,11,1,0,1,2,1,3,4,1,1,120,5,1,1,2008,0,0,0,1,0,1,1,0,10,1,2,1,0,3,224,3,2,1,162,1,8769,1,1,72,0,0,1540,1,2008,2008,7,1,1702,1702,1052,3,1702,9
2,2,2,1,1,6,4,12,1,0,1,5,1,2,1,3,1,80,5,1,1,2008,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,2,4,409,0,7910,1,0,0,0,0,666,0,1960,1960,7,2,1507,1075,404,1,1507,5
2,1,2,1,2,3,5,10,2,145,1,8,1,2,3,1,1,90,5,2,1,2007,0,8300,0,1,211,8,1,0,8,1,1,1,0,1,0,1,6,4,652,0,18890,2,2,24,1259,155,498,1,1977,1977,12,2,1361,1361,600,2,2620,5
2,3,2,1,1,6,6,12,1,0,1,3,1,2,3,1,1,90,6,1,1,2006,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,2,3,303,1,7728,1,0,18,0,0,803,0,1962,1962,6,1,1190,1106,540,2,1190,5
5,3,2,1,1,2,4,12,2,0,1,4,1,2,3,1,1,90,5,1,1,2007,0,0,0,1,0,1,1,0,3,1,1,1,0,2,0,1,1,2,0,0,9842,1,0,0,0,0,0,0,1962,1962,6,2,1224,0,462,2,1224,4
2,4,2,1,1,2,5,12,1,0,1,8,1,2,1,1,1,20,5,1,1,2010,0,0,0,1,0,1,1,0,5,1,3,1,0,1,0,2,2,3,188,1,12160,2,0,0,0,0,1000,0,1959,1959,6,1,1188,1188,531,2,1188,5
1,3,2,2,2,1,2,24,1,0,1,2,5,2,1,1,1,70,6,1,1,2008,0,0,0,1,0,1,1,0,11,1,1,2,0,1,0,2,1,4,940,0,8525,1,1,192,940,0,0,0,1950,1911,7,1,1024,940,0,0,1964,5
3,2,2,1,2,1,6,3,1,0,1,3,1,2,1,1,1,70,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,4,747,0,13132,1,1,40,892,203,0,0,1950,1914,9,1,892,747,180,1,1784,5
1,1,1,1,1,1,3,11,1,0,1,1,1,1,5,1,1,160,5,1,1,2010,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,2,764,0,2628,1,1,27,862,0,0,0,2003,2003,6,2,764,764,474,2,1626,7
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,9,1,1,1,0,2,0,1,1,4,847,0,12393,3,1,48,1101,100,0,1,2005,2004,8,2,847,847,434,2,1948,7
1,1,1,1,1,2,1,13,1,0,1,1,1,2,1,1,1,20,5,5,1,2006,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,2,1,3,1141,0,13072,1,1,0,0,0,0,0,2005,2005,6,1,1141,1141,484,2,1141,6
1,1,1,1,1,2,1,17,1,0,1,1,1,3,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,12,1,1,4,0,1,0,1,2,2,1048,0,9037,2,0,33,0,120,428,1,2006,2006,6,2,1484,1476,472,2,1484,8
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,334,1,8158,1,1,63,884,0,550,0,2003,2003,8,2,884,884,543,2,1768,7
1,1,1,1,1,2,1,6,1,0,1,1,1,1,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,6,1,2,1,0,1,0,3,2,3,1689,0,9849,1,0,56,0,0,0,0,2007,2007,7,2,1689,1689,954,3,1689,7
2,3,2,1,1,5,5,7,1,0,1,8,1,1,1,1,1,85,6,1,1,2010,0,0,0,1,168,1,1,0,1,1,1,1,0,1,0,6,1,3,0,1,10625,1,0,120,0,0,885,2,1974,1974,6,2,1173,1053,528,2,1173,7
1,1,3,1,1,2,1,11,1,0,1,1,1,3,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,1,2,690,1,13891,1,1,229,0,216,1386,1,2006,2006,7,2,2076,2076,850,3,2076,10
1,4,2,1,1,1,9,3,1,0,1,5,1,1,1,1,1,70,7,1,1,2006,0,0,0,1,0,1,1,0,6,2,1,4,0,3,0,1,1,3,792,0,11435,2,0,0,725,0,0,2,1950,1929,7,1,792,792,400,2,1517,8
2,1,2,1,1,6,1,7,1,0,1,1,1,2,1,1,1,80,7,1,1,2007,0,0,0,1,0,1,1,0,1,1,1,1,0,1,147,2,2,3,585,0,12090,1,1,112,728,268,0,1,2003,1984,7,3,1140,585,477,2,1868,6
1,1,1,1,1,1,1,6,1,0,1,1,4,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,2,1,0,1,0,3,1,3,756,0,8125,1,1,45,797,0,0,0,2006,2005,6,2,756,756,615,2,1553,7
2,3,2,1,1,6,4,5,1,0,1,4,1,2,1,1,1,80,5,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,473,1,12328,2,0,0,0,0,539,0,1976,1976,6,1,1034,1012,888,3,1034,6
3,4,2,2,3,7,10,8,1,259,1,9,2,2,1,1,5,75,5,1,1,2008,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,3,416,0,9600,1,1,0,924,0,319,1,1950,1917,8,1,1134,735,396,2,2058,6
2,3,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,7,1,1,2007,0,0,0,1,96,1,1,0,5,1,1,1,0,1,0,1,1,3,246,0,7200,1,0,80,0,0,534,0,1950,1950,6,1,988,876,276,1,988,5
2,1,1,1,1,2,8,12,1,0,1,5,1,3,1,1,1,20,5,1,1,2010,0,0,0,1,0,1,1,0,4,1,1,1,0,3,0,1,2,3,1045,1,11160,1,1,0,0,0,1065,2,1968,1968,8,2,2110,2110,522,2,2110,7
1,1,1,1,1,2,3,11,1,0,1,1,1,1,4,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,1,1,0,3,0,1,1,2,1405,0,3136,2,0,36,0,148,0,1,2003,2003,6,2,1405,1405,478,2,1405,7
2,3,2,1,1,2,4,5,1,0,1,4,1,2,1,1,1,20,6,1,1,2009,0,600,0,1,0,1,1,0,11,1,1,1,0,1,0,1,1,3,354,1,9858,1,0,0,0,33,510,0,1968,1968,5,1,874,864,288,1,874,5
2,3,1,1,1,1,6,2,1,0,1,3,1,1,1,1,1,60,7,1,1,2007,0,0,0,1,1031,1,1,0,7,1,1,1,0,1,0,1,1,3,36,1,17542,2,1,47,651,220,125,2,2003,1974,9,2,1516,1192,518,2,2167,7
1,1,1,1,1,1,1,16,1,0,1,1,1,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,746,0,6931,1,1,128,896,178,0,1,2004,2003,7,2,760,746,397,2,1656,7
3,3,2,1,1,3,6,9,1,0,1,3,2,2,1,1,1,50,6,1,1,2007,0,0,0,1,0,1,1,0,11,1,1,1,0,1,120,1,1,3,459,0,6240,1,0,0,408,0,425,1,1950,1931,6,1,959,884,560,1,1367,6
1,1,1,1,1,2,4,4,1,0,1,4,1,1,1,1,1,20,5,1,1,2008,0,0,0,1,0,1,1,0,8,1,1,1,0,3,0,1,2,2,672,1,14303,2,0,36,0,262,1314,1,1994,1994,7,2,1987,1986,691,2,1987,8
1,1,2,1,1,2,6,16,1,0,1,3,1,2,1,1,1,30,8,2,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,1,1,2,864,0,4060,1,0,96,0,0,0,0,1950,1922,4,1,864,864,0,0,864,5
1,1,1,1,1,6,1,18,1,0,1,1,1,1,1,1,1,80,5,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,2,201,1,9587,2,0,0,0,212,655,0,2005,2005,5,2,1166,856,400,2,1166,7
2,2,2,1,1,2,4,12,1,0,1,4,1,2,1,1,1,20,8,1,1,2008,0,0,0,1,438,1,1,0,7,1,1,1,0,2,80,1,1,3,14,1,9750,1,1,0,0,180,602,0,1969,1969,6,1,1054,1054,460,2,1054,6
1,1,2,1,1,1,1,18,1,0,1,1,1,2,1,1,1,60,5,7,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,4,0,1,1,3,841,0,24682,4,1,103,783,0,0,1,1999,1999,7,2,892,841,502,2,1675,6
2,2,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,6,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,2,546,0,9600,1,0,0,0,0,504,0,1956,1956,5,1,1050,1050,338,1,1050,5
2,1,2,1,1,3,6,20,1,0,1,3,1,2,1,4,1,50,5,1,1,2009,0,0,0,1,0,1,1,0,11,1,1,1,0,1,0,1,1,5,1104,1,11250,1,0,0,684,120,0,2,1989,1957,8,1,1104,1104,304,1,1788,4
1,1,2,1,2,1,6,9,1,126,1,3,1,2,1,1,1,70,6,1,1,2007,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,3,3,764,0,13515,1,0,0,764,0,0,1,1950,1919,8,1,1060,764,520,2,1824,6
1,1,1,1,1,2,2,12,1,0,1,2,5,1,4,1,1,120,5,1,1,2008,0,0,0,1,0,1,1,0,8,1,3,1,0,1,0,2,1,2,1139,1,4060,1,0,68,0,144,266,0,1999,1998,5,2,1337,1405,511,2,1337,6
1,1,1,1,1,1,2,6,1,0,1,2,4,1,4,1,1,160,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,1,1,0,5,0,1,2,3,241,1,3735,1,1,34,739,0,450,0,1999,1999,6,2,713,691,506,2,1452,7
2,3,4,2,2,7,6,8,2,264,1,3,2,2,2,1,1,190,4,2,1,2007,0,0,0,1,0,1,1,0,1,1,1,2,0,1,0,1,2,4,925,0,10120,2,1,0,925,0,0,1,1950,1910,9,1,964,925,308,1,1889,7
1,1,3,1,1,2,7,17,1,0,1,10,1,3,1,1,1,20,5,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,4,0,1,0,1,2,3,2002,0,13214,2,0,76,0,144,0,1,2009,2008,10,2,2018,2002,746,3,2018,9
2,1,2,1,1,3,9,3,1,0,2,10,1,1,1,1,1,50,9,1,1,2008,0,0,0,1,0,1,1,0,5,2,1,1,0,1,0,1,1,4,536,0,14100,2,1,12,1479,314,192,2,1997,1935,11,3,1968,728,1014,3,3447,8
2,3,2,1,1,3,2,12,1,0,1,2,1,2,1,1,2,50,5,2,1,2007,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,414,0,11344,1,1,0,650,0,460,0,1958,1958,7,1,874,874,315,1,1524,5
1,3,1,1,1,2,5,20,1,0,1,8,1,1,1,1,1,40,6,1,1,2010,0,0,0,1,0,1,4,0,4,3,1,3,0,1,0,1,6,0,74,2,23595,1,1,0,192,268,1258,1,1979,1979,4,0,1332,1332,586,2,1524,7
2,2,2,1,1,2,8,7,1,0,1,5,1,1,1,1,1,20,7,3,1,2009,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,2,3,1489,0,9156,2,0,0,0,0,0,1,1968,1968,7,2,1489,1489,462,2,1489,6
2,3,2,1,1,2,5,10,1,0,1,4,1,2,1,1,1,20,6,1,1,2006,0,0,0,1,375,1,1,0,11,1,1,1,0,4,0,1,2,3,0,1,13526,2,0,0,0,180,560,0,1965,1965,5,1,935,935,288,1,935,5
2,2,2,1,1,6,5,16,1,0,1,8,1,3,1,1,1,80,7,1,1,2008,0,0,0,1,0,1,1,0,5,1,1,1,0,3,163,1,1,2,300,1,11512,2,0,0,0,0,719,1,2006,1959,5,1,1357,1019,312,1,1357,6
1,1,2,1,1,3,3,3,1,81,1,3,1,2,1,1,1,50,6,1,1,2007,0,0,0,1,0,1,1,0,11,1,1,1,0,3,0,1,1,3,661,0,5362,1,0,0,589,242,0,1,2003,1910,8,2,661,661,552,2,1250,5
2,2,2,1,1,1,10,12,2,0,1,9,1,2,3,1,1,90,5,2,1,2007,0,0,0,1,0,1,7,0,7,1,1,1,0,3,0,1,1,4,708,0,11345,1,0,0,992,0,220,0,1950,1948,10,2,928,928,400,2,1920,5
2,3,2,1,1,1,5,7,1,0,1,4,1,2,1,1,1,60,6,1,1,2009,0,0,1,1,0,1,1,0,12,1,1,1,0,4,0,1,1,3,130,0,12936,2,1,116,660,294,593,1,1972,1972,6,1,735,723,497,2,1395,6
2,4,2,1,1,6,4,7,1,0,1,4,1,2,1,1,1,80,5,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,4,0,1,1,3,1152,1,17871,2,1,0,0,0,528,1,1976,1967,7,1,1724,1680,480,2,1724,6
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,1,1,3,324,1,9473,1,1,211,903,0,804,1,2002,2002,7,2,1128,1128,577,2,2031,8
2,3,2,1,1,3,2,14,1,164,2,2,3,2,1,1,1,50,4,1,1,2010,0,0,0,1,0,1,1,0,4,1,3,1,0,1,0,2,1,2,698,0,7500,1,0,0,430,30,0,0,1950,1920,6,1,698,698,528,2,1128,4
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,1,1,3,785,1,9808,2,0,72,0,0,788,0,2002,2002,6,2,1573,1573,544,2,1573,7
2,3,2,1,1,2,4,17,1,0,1,4,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,4,90,1,2,2,256,1,8049,2,0,58,0,0,1053,1,1990,1990,6,2,1339,1309,484,2,1339,7
2,3,2,1,1,2,4,1,1,0,1,4,1,1,1,1,1,20,7,1,1,2009,0,0,0,1,144,1,1,0,9,1,1,1,0,1,288,1,1,3,364,0,8800,2,0,0,0,0,532,0,2008,1977,5,2,1040,1040,484,2,1040,5
2,3,2,1,1,1,3,5,2,0,1,2,1,2,3,1,1,90,5,1,1,2010,0,0,0,1,0,1,1,0,4,1,1,3,0,3,0,1,4,4,912,0,9400,1,2,0,912,128,0,0,1971,1971,8,2,912,912,0,0,1824,6
1,1,2,1,1,3,3,24,1,42,1,3,1,1,1,4,1,50,7,2,1,2010,0,0,0,1,0,1,1,0,3,1,1,1,0,1,116,1,1,4,804,0,9638,1,0,0,748,272,0,1,1990,1919,10,2,1699,804,336,1,2447,6
2,1,2,1,1,3,2,9,1,0,3,2,2,2,1,1,1,50,6,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,4,780,0,6000,1,0,0,587,45,0,1,1950,1939,6,1,825,780,280,1,1412,6
2,3,2,1,1,2,4,7,1,0,1,4,1,2,1,1,1,20,5,2,1,2010,0,0,0,1,81,1,1,0,6,1,1,1,0,1,0,1,2,3,678,1,9790,1,1,26,0,0,569,2,1963,1963,6,1,1328,1328,528,2,1328,6
2,4,2,1,2,2,6,20,1,0,2,3,1,2,1,1,1,20,5,1,1,2006,0,0,1,1,0,1,1,0,6,2,1,3,0,1,0,1,1,4,812,0,36500,2,0,198,0,168,812,0,1964,1964,7,2,1582,1624,390,2,1582,5
1,1,1,1,1,2,7,19,1,0,1,7,1,3,4,1,1,120,5,1,1,2009,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,1,2,343,1,5664,2,0,59,0,212,1158,1,2000,2000,5,2,1659,1501,499,2,1659,8
1,1,1,1,1,1,1,11,1,0,1,1,1,3,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,10,1,2,1,0,1,0,3,1,3,1085,0,11065,2,1,74,850,177,0,1,2006,2006,8,2,1120,1085,753,3,1970,8
1,3,2,1,1,6,4,12,1,0,1,3,1,2,1,1,1,80,7,1,1,2010,0,0,0,1,0,1,1,0,4,1,1,1,0,3,0,1,2,3,138,1,14112,2,0,0,0,227,1014,1,1964,1964,6,1,1152,1152,484,2,1152,5
2,3,2,1,1,1,7,23,1,0,1,7,2,2,5,1,1,160,7,1,1,2009,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,3,399,0,1680,1,1,0,672,185,231,0,1972,1972,6,2,630,630,264,1,1302,5
6,3,2,2,1,1,6,8,2,0,1,3,2,2,1,4,1,70,4,1,1,2009,0,0,0,1,0,1,1,0,12,1,1,1,0,3,0,1,1,4,994,0,6600,1,0,287,994,0,0,0,1965,1892,11,2,1378,994,432,1,2372,5
1,3,2,1,1,1,4,7,1,0,1,4,1,2,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,1,1,0,1,259,1,1,4,638,0,10140,1,1,28,832,0,194,1,1976,1976,8,2,832,832,528,2,1664,7
2,3,2,1,2,2,5,16,1,0,1,6,1,2,1,1,1,20,7,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,2,2,697,1,8172,1,0,0,0,0,167,0,1990,1955,5,1,864,864,572,2,864,5
2,2,2,1,1,2,4,12,1,0,1,4,1,2,1,1,1,20,5,2,1,2006,0,0,0,1,0,1,1,0,11,1,1,1,0,1,0,1,2,3,36,1,8400,1,1,0,0,356,1016,0,1968,1968,5,1,1052,1052,288,1,1052,5
2,2,2,1,1,2,2,12,1,123,2,2,1,2,1,1,1,20,6,1,1,2008,0,0,0,1,0,1,1,0,12,1,1,1,0,1,0,1,2,3,344,1,8700,1,0,20,0,192,776,0,1963,1963,6,2,1128,1120,525,2,1128,5
1,2,2,1,1,5,1,16,1,0,1,1,2,2,4,1,1,180,5,1,1,2006,0,0,0,1,0,1,1,0,6,1,2,1,0,1,0,3,1,2,0,1,3675,1,0,44,0,0,547,0,2006,2005,5,2,1072,547,525,2,1072,6
1,1,3,1,1,1,9,16,1,0,1,10,1,3,1,1,1,60,5,2,1,2008,0,0,0,1,0,1,8,0,1,1,2,2,480,3,0,3,2,3,466,2,63887,4,1,292,950,214,5644,3,2008,2008,12,2,4692,6110,1418,2,5642,10
2,1,2,1,1,2,8,12,1,0,1,5,1,1,1,1,1,20,7,1,1,2010,0,0,0,1,906,1,1,0,5,1,1,1,0,1,0,1,2,3,0,1,7500,1,1,0,0,218,340,0,1994,1959,6,1,1246,1246,305,1,1246,5
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,4,0,1,1,3,284,0,10762,2,1,0,978,0,694,1,1999,1999,9,2,1005,978,490,2,1983,7
2,4,2,1,3,1,6,3,1,0,1,3,1,1,1,1,1,70,7,1,1,2009,0,0,0,1,0,1,1,0,11,1,1,2,0,1,224,1,1,3,224,0,7500,2,0,0,741,0,547,2,1950,1942,7,1,753,771,213,1,1494,6
1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,12,1,1,1,0,1,0,1,2,4,425,1,10120,1,1,78,1323,309,740,1,1994,1994,8,2,1203,1165,844,3,2526,8
1,1,1,1,1,2,1,6,1,0,1,1,1,1,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,3,1616,0,8688,1,0,59,0,208,0,0,2005,2005,7,2,1616,1616,834,3,1616,7
1,1,1,1,1,1,1,16,1,0,1,1,2,1,4,3,1,160,5,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,3,976,0,3363,1,0,40,732,0,0,0,2004,2004,7,2,976,976,380,2,1708,7
1,1,1,1,1,2,1,11,1,0,1,1,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,11,1,1,1,0,3,0,1,2,2,80,1,13173,2,0,102,0,404,1572,2,2007,2006,6,2,1652,1652,840,2,1652,9
1,1,1,1,1,2,1,11,1,0,1,1,1,1,4,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,1,2,1368,0,6955,2,0,35,0,132,0,1,2006,2005,6,2,1368,1368,474,2,1368,7
1,1,2,1,1,2,1,1,1,0,2,1,1,2,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,244,1,8072,1,0,64,0,0,746,0,1995,1994,5,1,990,990,480,2,990,5
2,1,2,1,1,2,2,8,1,0,1,2,2,1,1,1,1,20,7,1,1,2008,0,0,0,1,608,1,1,0,5,1,1,1,0,1,0,1,1,2,172,1,12000,1,0,36,0,0,144,0,2005,1948,6,1,1122,924,528,2,1122,5
2,2,2,1,1,2,4,13,1,0,1,4,1,1,1,1,1,20,5,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,78,1,7153,1,0,51,0,112,1200,0,1991,1991,6,2,1294,1278,496,2,1294,6
1,3,1,1,1,2,4,3,1,162,2,5,1,3,1,1,1,20,8,8,1,2010,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,496,1,17500,1,0,207,0,0,1406,2,2002,1959,7,2,1902,1902,567,2,1902,7
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,1,1,2,1,0,1,0,3,1,3,349,1,8814,1,0,98,0,264,925,0,2007,2005,6,2,1274,1274,508,2,1274,7
1,1,1,1,1,1,6,4,1,0,1,3,1,1,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,4,971,0,9572,2,1,0,1357,500,482,1,1990,1990,9,2,1453,1453,750,2,2810,8
1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,60,5,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,1,0,3,0,1,1,4,1393,0,14774,2,1,30,1177,668,0,1,1999,1999,10,2,1422,1393,779,3,2599,9
2,1,2,1,1,2,6,16,1,0,1,3,1,2,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,2,3,216,1,8190,1,0,36,0,0,732,1,1954,1954,5,1,948,948,280,1,948,4
2,3,2,1,1,1,4,12,1,0,1,4,1,2,1,1,1,60,5,1,1,2008,0,0,0,1,276,1,1,0,6,1,1,1,0,1,0,1,1,4,176,0,11075,1,1,0,1020,280,500,2,1969,1969,9,2,1092,952,576,2,2112,6
1,1,1,1,1,2,1,1,1,0,1,1,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,3,1622,1,10226,2,0,42,0,172,0,1,2008,2008,8,2,1630,1622,860,3,1630,8
1,1,1,1,1,2,1,6,1,0,1,1,4,1,4,1,1,120,5,1,1,2007,0,0,0,1,0,1,1,0,4,1,2,1,0,3,0,3,1,2,1352,0,4230,1,0,241,0,0,0,1,2007,2006,5,2,1352,1352,466,2,1352,7
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,8,1,1,1,0,4,0,1,2,3,1753,0,14781,3,0,150,0,198,0,1,2002,2001,7,2,1787,1753,748,3,1787,8
1,1,2,1,1,2,6,16,1,0,1,3,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,2,1,1,2,0,1,0,1,2,3,372,0,10215,1,0,0,0,0,492,0,1954,1954,5,1,948,864,248,1,948,4
2,2,2,1,1,2,8,12,1,0,1,5,1,2,1,1,1,20,3,1,1,2009,0,0,0,1,661,1,1,0,6,1,1,1,0,1,216,1,2,3,628,1,8400,1,1,0,0,114,189,2,1957,1957,6,1,1478,1478,442,2,1478,6
2,3,2,2,1,2,1,9,1,0,1,1,1,2,1,1,6,20,6,2,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,1,2,2,0,0,6627,2,0,0,0,0,0,0,1950,1949,4,1,720,0,287,1,720,3
1,1,1,1,1,1,4,4,1,0,1,4,1,1,1,1,1,60,5,1,1,2010,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,76,1,10186,2,1,39,862,240,674,1,1992,1992,8,2,1061,750,564,2,1923,7
